model,ratio_coconot_converted,ratio_evol_codealpaca_heval_decontaminated,ratio_flan_v2_converted,ratio_no_robots_converted,ratio_numinamath_tir_math_decontaminated,ratio_oasst1_converted,ratio_personahub_code_v2_34999,ratio_personahub_ifdata_manual_seed_v3_29980,ratio_personahub_math_v5_regen_149960,ratio_tulu_hard_coded_repeated_10,ratio_tulu_v3.9_aya_100k,ratio_tulu_v3.9_open_math_2_gsm8k_50k,ratio_tulu_v3.9_personahub_math_interm_algebra_20k,ratio_tulu_v3.9_sciriff_10k,ratio_tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k,ratio_tulu_v3.9_table_gpt_5k,ratio_tulu_v3.9_wildchat_100k,ratio_tulu_v3.9_wildjailbreak_decontaminated_50k,ratio_tulu-3-sft-personas-math-grade,metric_minerva_math::tulu,metric_gsm8k::tulu,metric_bbh:cot-v1::tulu,metric_mmlu:cot::summarize,metric_codex_humaneval::tulu,metric_codex_humanevalplus::tulu,metric_drop::llama3,metric_ifeval::tulu,metric_popqa::tulu,metric_truthfulqa::tulu,metric_arc_challenge:rc::tulu,metric_bigcodebench_hard::tulu,metric_gpqa:0shot_cot::tulu3,metric_naturalqs::tulu,metric_piqa:mc::tulu,metric_socialiqa:mc::tulu,metric_triviaqa::tulu,train_time,metric_avg_id+ood,metric_avg_id,metric_avg_ood
Qwen2.5-7B,0.0176,0.172,0.085,0.0034,0.1566,0.0102,0.0314,0.0602,0.1116,0.0008,0.0542,0.031,0.0254,0.0276,0.0786,0.0054,0.0698,0.0336,0.0252,0.4857644969,0.7899924185,0.6247888189,0.7432644612,0.9183079437,0.8867467059,0.6161252097,0.7024029575,0.1935936076,0.5077643523,0.593003413,0.1283783784,0.2924107143,0.2735290859,0.8759521219,0.7860798362,0.6191972001,530.9666666667,0.5904295131,0.6468750972199999,0.5097929642571428
Qwen2.5-7B,0.0062,0.0644,0.0374,0.0228,0.143,0.0084,0.0618,0.082,0.0774,0.0004,0.0584,0.0254,0.0734,0.0062,0.0194,0.0084,0.1246,0.153,0.0274,0.4851217869,0.7846853677,0.6292428198,0.739845925,0.9197656672,0.875537294,0.6164723154,0.6709796673,0.1980093923,0.5064133221,0.590443686,0.1283783784,0.328125,0.2667506925,0.8743199129,0.7835209826,0.6177824862,549.0333333333,0.5891408645,0.6426073557700002,0.5127601626571427
Qwen2.5-7B,0.0206,0.0474,0.1338,0.004,0.0378,0.0294,0.076,0.0832,0.0716,0.0012,0.0486,0.052,0.0636,0.0256,0.0606,0.0082,0.0808,0.0842,0.0714,0.4841838137,0.7846853677,0.6160344033,0.738416261,0.9199747432,0.8760353471,0.621911703,0.696857671,0.1944347095,0.4956011938,0.5964163823,0.1283783784,0.3169642857,0.2681052632,0.8748639826,0.7819856704,0.6185194568,513.4666666667,0.5890216843,0.6428135213300001,0.5121762027714286
Qwen2.5-7B,0.0054,0.0612,0.0452,0.01,0.068,0.0054,0.027,0.0406,0.094,0.0,0.2926,0.0792,0.0098,0.0198,0.0428,0.0064,0.0978,0.0602,0.0346,0.4888664315,0.79984837,0.637075718,0.7409894106,0.9138669842,0.877835216,0.6158724832,0.6728280961,0.1943646176,0.5128333253,0.5998293515,0.1013513514,0.2946428571,0.2732936288,0.872687704,0.7819856704,0.6209964466,553.4666666667,0.5881863331,0.64543806525,0.5063981442571429
Qwen2.5-7B,0.0504,0.1422,0.0336,0.0078,0.0474,0.022,0.0436,0.1098,0.0574,0.0,0.0638,0.0852,0.0852,0.0126,0.0308,0.0122,0.0664,0.0704,0.0594,0.4832846346,0.7831690675,0.6421440639,0.738780519,0.9099941769,0.8772134335,0.6150786493,0.685767098,0.1924721385,0.5237439301,0.6040955631,0.1148648649,0.3392857143,0.2666315789,0.8754080522,0.7850562948,0.6142664789,501.5666666667,0.5912503681,0.64516477113,0.5142297924428572
Qwen2.5-7B,0.053,0.055,0.0314,0.0162,0.071,0.0064,0.0588,0.0674,0.0846,0.0006,0.1112,0.1304,0.029,0.0236,0.0676,0.0206,0.1138,0.0262,0.0336,0.489119349,0.8059135709,0.6358470281,0.745591556,0.9078281692,0.8754751488,0.6198322148,0.6765249538,0.196958015,0.5103172921,0.6015358362,0.1283783784,0.3147321429,0.2647811634,0.8732317737,0.7804503582,0.6192636843,545.9333333333,0.5909282726,0.64634072977,0.5117676195857143
Qwen2.5-7B,0.0114,0.1088,0.0482,0.0206,0.0302,0.0322,0.0672,0.018,0.1526,0.0006,0.096,0.0914,0.0224,0.0132,0.0914,0.021,0.1076,0.029,0.0382,0.4878319477,0.7945413192,0.6350790969,0.7400659579,0.9129655646,0.8634393668,0.6179194631,0.6173752311,0.194995444,0.5095079612,0.5998293515,0.1351351351,0.3370535714,0.2673047091,0.8759521219,0.7819856704,0.6151220178,557.1333333333,0.5874178782,0.6373721352499999,0.5160546538857144
Qwen2.5-7B,0.0298,0.0426,0.041,0.0088,0.0872,0.0076,0.0698,0.0682,0.0806,0.0002,0.1054,0.0842,0.0264,0.0262,0.0194,0.0146,0.108,0.0386,0.1418,0.4844017943,0.8051554208,0.6333896483,0.7442089166,0.9185196269,0.8728059724,0.6196602349,0.6820702403,0.1954860868,0.5148350489,0.5853242321,0.1351351351,0.3169642857,0.2625290859,0.8688792165,0.7799385875,0.6155661332,543.8666666667,0.590286451,0.64705329902,0.5091909537142857
Qwen2.5-7B,0.0052,0.057,0.0888,0.011,0.0616,0.0224,0.1436,0.0592,0.1106,0.0004,0.0376,0.0518,0.0258,0.0302,0.0178,0.002,0.062,0.1526,0.0602,0.4783865228,0.7952994693,0.6303179235,0.7405102379,0.9320529674,0.882829146,0.6106208054,0.6709796673,0.1968879232,0.5052454021,0.6006825939,0.1148648649,0.3102678571,0.2729861496,0.8786724701,0.7830092119,0.6202177817,510.2666666667,0.5896371173,0.64431300649,0.5115287041714286
Qwen2.5-7B,0.032,0.1924,0.135,0.0324,0.0284,0.007,0.0294,0.0132,0.1624,0.0006,0.039,0.0444,0.0466,0.005,0.0804,0.004,0.0722,0.0208,0.0544,0.4716602016,0.7725549659,0.6243280602,0.7356712102,0.9212928957,0.8564237856,0.6186094799,0.6266173752,0.1943646176,0.5079577676,0.5912969283,0.1283783784,0.2834821429,0.2662049861,0.8770402612,0.7840327533,0.6214131511,537.4678571429,0.5812546448,0.6329480359499999,0.5074069430428572
Qwen2.5-7B,0.0262,0.058,0.0972,0.0234,0.0558,0.0134,0.0426,0.0196,0.202,0.0004,0.114,0.0184,0.02,0.0066,0.0602,0.0028,0.0724,0.0442,0.1228,0.4887184999,0.7672479151,0.6254031639,0.7408633416,0.9081494234,0.8759762711,0.613042156,0.6358595194,0.1930328731,0.5136392712,0.5895904437,0.1283783784,0.3080357143,0.2684847645,0.8710554951,0.7727737973,0.6194469821,537.4678571429,0.5835116477,0.63619324347,0.5082522250571428
Qwen2.5-7B,0.0216,0.0454,0.0398,0.0172,0.0514,0.0164,0.08,0.0882,0.079,0.0,0.0986,0.049,0.052,0.0172,0.04,0.0072,0.0848,0.1874,0.0246,0.4842389587,0.79984837,0.6366149593,0.743735124,0.9132838816,0.8845851866,0.6137111997,0.6987060998,0.1950655359,0.5242125222,0.6066552901,0.1283783784,0.2924107143,0.2689695291,0.8786724701,0.7784032753,0.6176164056,537.4678571429,0.5920651706,0.6494001837800001,0.5101580089857143
Qwen2.5-7B,0.0192,0.0856,0.0572,0.0158,0.0746,0.0152,0.0168,0.0668,0.0972,0.0004,0.0338,0.191,0.0202,0.0034,0.1054,0.0054,0.1158,0.0324,0.0442,0.4857402244,0.7907505686,0.6336968208,0.7452866137,0.8943489871,0.8847260447,0.6150209732,0.7060998152,0.2021448097,0.5194948488,0.5964163823,0.1418918919,0.3415178571,0.2659445983,0.8732317737,0.7794268168,0.6191169432,537.4678571429,0.593815057,0.64773097062,0.5167923233285714
Qwen2.5-7B,0.0098,0.065,0.076,0.0366,0.0758,0.0026,0.069,0.0202,0.1792,0.0006,0.0562,0.0608,0.0594,0.0036,0.1126,0.0228,0.0336,0.0668,0.0496,0.4773890869,0.7816527672,0.6317001997,0.7375572657,0.9140967203,0.8777175592,0.6117009228,0.6303142329,0.1956963622,0.5189456232,0.5981228669,0.1216216216,0.3147321429,0.2656786704,0.8748639826,0.7789150461,0.6193701529,537.4678571429,0.5852985426,0.63767707401,0.5104720690571429
Qwen2.5-7B,0.016,0.1136,0.0414,0.0142,0.0932,0.0058,0.0994,0.0376,0.0966,0.0004,0.1424,0.0284,0.0332,0.0046,0.0182,0.0102,0.0872,0.05,0.1072,0.4809503452,0.7725549659,0.6312394409,0.7388861556,0.9100525268,0.8492853,0.6147651007,0.6598890943,0.1970281068,0.5161587001,0.5955631399,0.1283783784,0.2924107143,0.2641689751,0.8759521219,0.7799385875,0.6166042491,537.4678571429,0.5837544649,0.63708097363,0.5075737380285714
Qwen2.5-7B,0.0188,0.042,0.0476,0.0062,0.2106,0.0278,0.0116,0.0146,0.0786,0.0008,0.0696,0.064,0.0066,0.0238,0.029,0.021,0.078,0.1514,0.0978,0.4926333421,0.7877179682,0.6327753033,0.7377807943,0.9186049405,0.875576799,0.6150838926,0.6469500924,0.1910703021,0.5143011666,0.6049488055,0.1148648649,0.3370535714,0.2689224377,0.8743199129,0.7773797339,0.6166750239,537.4678571429,0.5886269971,0.6412494601099998,0.5134520500285714
Qwen2.5-7B,0.0246,0.0386,0.0534,0.0286,0.1106,0.0148,0.1316,0.0274,0.0926,0.0,0.1352,0.018,0.0538,0.0314,0.0356,0.006,0.0968,0.0252,0.0752,0.479049221,0.7808946171,0.6290892336,0.7391055453,0.9131558617,0.880342049,0.6107372064,0.6654343808,0.1961169132,0.516032907,0.5972696246,0.1081081081,0.3191964286,0.2625734072,0.8705114255,0.7748208802,0.6174241701,537.4678571429,0.5858742341,0.6409957935099999,0.5071291491857143
Qwen2.5-7B,0.0094,0.0884,0.1494,0.0074,0.0494,0.0176,0.012,0.1066,0.0822,0.0,0.082,0.1154,0.0094,0.0378,0.016,0.0056,0.1692,0.0182,0.024,0.4780898554,0.7657316149,0.6335432345,0.7467023628,0.9136701524,0.8727650483,0.6171172399,0.6876155268,0.1947851686,0.5020953121,0.587883959,0.1216216216,0.2924107143,0.2694155125,0.8715995647,0.7814738997,0.6187560228,537.4678571429,0.5856045183,0.64121155157,0.5061658992285715
Qwen2.5-7B,0.033,0.0532,0.0426,0.0464,0.0882,0.0146,0.08,0.0396,0.0674,0.001,0.1666,0.0772,0.0092,0.0074,0.0234,0.0028,0.0568,0.0976,0.0926,0.4954686179,0.8013646702,0.6356934419,0.7367361235,0.9018515983,0.8670097648,0.6173028523,0.6432532348,0.1945748931,0.5128035791,0.5912969283,0.1351351351,0.2834821429,0.2662409972,0.8699673558,0.775332651,0.6165523105,537.4678571429,0.5849450763,0.64060587759,0.5054296458285713
Qwen2.5-7B,0.0122,0.0498,0.0842,0.0318,0.033,0.0044,0.101,0.0112,0.155,0.0,0.055,0.118,0.0284,0.0204,0.0306,0.0056,0.1394,0.0856,0.034,0.4982836184,0.7968157695,0.6290892336,0.7347575,0.9096053648,0.8856282234,0.6128817114,0.6266173752,0.1994813205,0.50845893,0.5972696246,0.1013513514,0.3125,0.2677756233,0.8797606094,0.7758444217,0.6195788651,537.4678571429,0.5856293848,0.64016190468,0.5077257850714286
Qwen2.5-7B,0.006,0.0494,0.1468,0.0126,0.074,0.0078,0.0374,0.0122,0.13,0.0004,0.0828,0.0698,0.0676,0.0254,0.042,0.0026,0.1596,0.0192,0.0542,0.4833298469,0.786959818,0.6349255107,0.7384385005,0.9164136852,0.8722252461,0.6149769295,0.6229205176,0.1952057195,0.5083369706,0.5853242321,0.1216216216,0.3147321429,0.2695152355,0.8754080522,0.7814738997,0.6209932747,537.4678571429,0.584870659,0.63737327446,0.5098669226714285
Qwen2.5-7B,0.0518,0.0872,0.086,0.021,0.0476,0.027,0.0646,0.0168,0.0492,0.0002,0.069,0.1496,0.0344,0.036,0.0352,0.0176,0.0728,0.1136,0.0204,0.4885343305,0.7907505686,0.6367685455,0.7408773301,0.9118472802,0.8758046869,0.6157875419,0.6377079482,0.1912805776,0.5118869437,0.6040955631,0.1486486486,0.3214285714,0.266066482,0.8759521219,0.7789150461,0.6138674848,537.4678571429,0.5888364513,0.64012457532,0.5155677025571429
Qwen2.5-7B,0.0116,0.0632,0.1228,0.0032,0.0242,0.034,0.0984,0.055,0.1128,0.0006,0.0576,0.1226,0.0988,0.0066,0.0472,0.0028,0.0508,0.022,0.0658,0.4874899556,0.7915087187,0.6287820611,0.7361990243,0.9135478751,0.8696756738,0.6126017198,0.6654343808,0.1909301185,0.5123816669,0.5989761092,0.1216216216,0.3258928571,0.2679722992,0.872687704,0.7814738997,0.6181374624,537.4678571429,0.5879595969,0.6408551194599998,0.5123945647428572
Qwen2.5-7B,0.0236,0.1446,0.05,0.0404,0.023,0.0048,0.0236,0.1134,0.0544,0.001,0.1132,0.1522,0.012,0.0344,0.0578,0.0248,0.0346,0.0444,0.048,0.495012993,0.7960576194,0.6326217171,0.7290648205,0.9048143392,0.8708242882,0.6179477768,0.6765249538,0.191490853,0.5195484195,0.5938566553,0.1216216216,0.3325892857,0.2651274238,0.8677910773,0.7789150461,0.6161334437,537.4678571429,0.5888201373,0.6433907780500002,0.5108620790714286
Qwen2.5-7B,0.035,0.07,0.0774,0.017,0.053,0.0088,0.0854,0.0106,0.0802,0.0,0.0946,0.042,0.0466,0.0378,0.0312,0.0088,0.0826,0.127,0.092,0.48646504,0.7983320697,0.6312394409,0.7348761562,0.8956542023,0.8755006273,0.6166474413,0.584103512,0.1912104857,0.5060055958,0.5981228669,0.1283783784,0.28125,0.2691523546,0.8743199129,0.7789150461,0.6209731282,537.4678571429,0.5806556623,0.6320034571200001,0.5073016695857142
Qwen2.5-7B,0.0176,0.0562,0.0756,0.0308,0.081,0.017,0.0656,0.0592,0.1518,0.0004,0.0678,0.066,0.014,0.016,0.0518,0.0046,0.1168,0.0256,0.0822,0.4876186081,0.7915087187,0.637075718,0.7414286655,0.9250525017,0.8675729334,0.6118687081,0.6598890943,0.1987103105,0.5071108678,0.6023890785,0.1081081081,0.34375,0.2664958449,0.8737758433,0.7845445241,0.6163850766,537.4678571429,0.5896049766,0.6427836126099999,0.5136354965
Qwen2.5-7B,0.0202,0.1288,0.0464,0.0418,0.0732,0.0344,0.0622,0.0462,0.1118,0.0004,0.0598,0.022,0.0232,0.0208,0.0206,0.0084,0.166,0.092,0.0214,0.4844680033,0.7816527672,0.6398402703,0.7359836088,0.9195518057,0.8743090755,0.6158441695,0.6506469501,0.1975187496,0.5136868286,0.6075085324,0.1621621622,0.3080357143,0.2676842105,0.8781284004,0.7784032753,0.6195108021,537.4678571429,0.5902903133,0.64135022286,0.5173475853142858
Qwen2.5-7B,0.0056,0.0736,0.1532,0.035,0.0364,0.004,0.0196,0.0284,0.0592,0.0002,0.061,0.1162,0.0616,0.0334,0.0308,0.017,0.1184,0.0898,0.0564,0.4903220783,0.7990902199,0.630625096,0.7371881062,0.9336430343,0.8699021425,0.616210151,0.6266173752,0.1944347095,0.4918367948,0.590443686,0.1148648649,0.2767857143,0.270800554,0.8715995647,0.7794268168,0.6212921305,537.4678571429,0.5832401787,0.6389869707700001,0.5036019044571429
Qwen2.5-7B,0.0092,0.0858,0.1168,0.0192,0.082,0.0234,0.055,0.0108,0.07,0.0,0.0336,0.0922,0.0534,0.0182,0.021,0.0126,0.1802,0.0942,0.023,0.4855531352,0.7937831691,0.6356934419,0.7441521042,0.9267907864,0.8839617869,0.6241600252,0.6340110906,0.1961169132,0.5055598509,0.6015358362,0.1351351351,0.2857142857,0.2676731302,0.8819368879,0.7789150461,0.6175717728,537.4678571429,0.5881331998,0.64297823036,0.5097831562857141
Qwen2.5-7B,0.0092,0.0588,0.0942,0.0052,0.0828,0.014,0.0632,0.1018,0.113,0.0002,0.0726,0.051,0.0274,0.0166,0.1024,0.0224,0.1034,0.0226,0.0392,0.4800260926,0.7899924185,0.627399785,0.7419802258,0.9230986723,0.8782505958,0.6132088926,0.6894639556,0.1942945258,0.5070099326,0.5998293515,0.1351351351,0.34375,0.2687811634,0.8705114255,0.7840327533,0.6155725511,537.4678571429,0.5919022045,0.64447250966,0.5168017685571429
Qwen2.5-7B,0.0092,0.0376,0.04,0.0092,0.2168,0.0302,0.0504,0.069,0.112,0.0004,0.0358,0.0482,0.082,0.018,0.1248,0.0126,0.0494,0.0312,0.023,0.4851654889,0.8013646702,0.6293964061,0.7368421371,0.917257019,0.8734769299,0.615900797,0.6802218115,0.1959066377,0.5139184124,0.6040955631,0.1283783784,0.3236607143,0.2687839335,0.8754080522,0.7835209826,0.6147773919,537.4678571429,0.5910632545,0.64494503098,0.514089288
Qwen2.5-7B,0.0216,0.074,0.2232,0.047,0.088,0.0024,0.0278,0.0402,0.0486,0.0002,0.101,0.0302,0.0078,0.045,0.0534,0.0042,0.1144,0.0286,0.0426,0.4900928289,0.7808946171,0.6260175088,0.7381211159,0.9194875152,0.8674022402,0.6195155201,0.6598890943,0.1940141585,0.4952165694,0.6006825939,0.0945945946,0.3191964286,0.2688088643,0.8797606094,0.7789150461,0.618744524,537.4678571429,0.5853737547,0.63906511684,0.5086718087
Qwen2.5-7B,0.0106,0.0442,0.0456,0.0194,0.0258,0.0134,0.0166,0.0416,0.1242,0.0,0.151,0.0596,0.0924,0.0086,0.0708,0.0168,0.1784,0.0246,0.0564,0.4794951333,0.7952994693,0.6438335125,0.740291717,0.9160439821,0.8763753803,0.6180526426,0.6709796673,0.1971682905,0.5195161784,0.5964163823,0.0878378378,0.3415178571,0.2707783934,0.8835690968,0.7840327533,0.6206546486,537.4678571429,0.5906978202,0.64570559733,0.5121152813285714
Qwen2.5-7B,0.0172,0.0712,0.098,0.0202,0.0568,0.023,0.0276,0.0288,0.0664,0.0006,0.095,0.13,0.0414,0.0328,0.0584,0.0176,0.1004,0.0778,0.0372,0.4905815022,0.7990902199,0.6198740593,0.7424504737,0.9184473827,0.8677670259,0.6119316275,0.6451016636,0.1930328731,0.5126566403,0.5964163823,0.1081081081,0.3125,0.2688504155,0.8743199129,0.7794268168,0.6185598248,537.4678571429,0.5858302899,0.64009334682,0.5083116372
Qwen2.5-7B,0.0192,0.0454,0.0824,0.0428,0.0906,0.0068,0.0386,0.0418,0.0486,0.0004,0.0668,0.1492,0.0386,0.0356,0.0204,0.0018,0.1486,0.089,0.033,0.4871516932,0.7945413192,0.6335432345,0.7392183119,0.9226524014,0.8628755051,0.6148427013,0.6598890943,0.1966075559,0.5143658738,0.5981228669,0.0878378378,0.3348214286,0.2678421053,0.8781284004,0.7814738997,0.6218835691,537.4678571429,0.5879881058,0.6425687690600002,0.5100157296857143
Qwen2.5-7B,0.036,0.1484,0.1126,0.0422,0.0264,0.0068,0.0354,0.086,0.064,0.0012,0.0668,0.044,0.0322,0.028,0.0718,0.0018,0.0852,0.0788,0.0324,0.4777652923,0.7755875663,0.6326217171,0.7429106727,0.9080762221,0.881594822,0.6209395973,0.6635859519,0.1949253522,0.5107089792,0.5895904437,0.1148648649,0.3258928571,0.2669806094,0.8759521219,0.7819856704,0.6199796961,537.4678571429,0.587291908,0.64087161731,0.5107494662142857
Qwen2.5-7B,0.021,0.0796,0.0386,0.041,0.156,0.004,0.0478,0.0926,0.0698,0.0004,0.0784,0.0722,0.0246,0.0154,0.0214,0.0094,0.0792,0.094,0.0548,0.4865972286,0.8006065201,0.6246352327,0.7419523587,0.9194530268,0.861332567,0.6165918624,0.6783733826,0.1955561786,0.509441812,0.5989761092,0.1486486486,0.3370535714,0.2652465374,0.8737758433,0.7819856704,0.6234803355,537.4678571429,0.591982758,0.64345401695,0.5184523879714286
Qwen2.5-7B,0.0062,0.1266,0.031,0.0304,0.0208,0.0086,0.0626,0.017,0.1082,0.0004,0.2272,0.0786,0.0786,0.0054,0.0216,0.0116,0.0584,0.0508,0.056,0.4871440845,0.8241091736,0.6312394409,0.73579605,0.9177718378,0.8692657065,0.6126080117,0.6118299445,0.1920515876,0.5229057144,0.5861774744,0.1418918919,0.3058035714,0.2748559557,0.8754080522,0.7794268168,0.6226716323,537.4678571429,0.5877033498,0.6404721551500001,0.5123193421
Qwen2.5-7B,0.017,0.094,0.0586,0.0138,0.0768,0.0172,0.0772,0.0764,0.1128,0.0,0.0984,0.0432,0.0504,0.0266,0.0246,0.0066,0.0604,0.0734,0.0724,0.4818753625,0.7892342684,0.6280141299,0.7431702805,0.9147828923,0.8672429332,0.6101205956,0.6876155268,0.1945748931,0.5108180379,0.6109215017,0.1216216216,0.2924107143,0.2689113573,0.8721436344,0.7778915046,0.619405099,537.4678571429,0.5876914325,0.6427448920200001,0.5090436332714285
Qwen2.5-7B,0.0064,0.1578,0.0426,0.0266,0.0354,0.0178,0.0712,0.04,0.0938,0.0,0.0482,0.0596,0.0586,0.0158,0.029,0.0176,0.0734,0.0932,0.1128,0.4803641496,0.7907505686,0.6323145446,0.7384310842,0.917217481,0.8661672891,0.6165876678,0.6691312384,0.196187005,0.5159613094,0.6006825939,0.1216216216,0.2879464286,0.2733933518,0.8786724701,0.7804503582,0.6167623743,537.4678571429,0.587214208,0.64231123377,0.5085041712142857
Qwen2.5-7B,0.0458,0.053,0.0458,0.008,0.0954,0.01,0.092,0.0272,0.1542,0.0,0.0844,0.1154,0.0154,0.0092,0.036,0.0084,0.1262,0.0492,0.024,0.4902758699,0.8006065201,0.6295499923,0.7380548039,0.9230010484,0.8679857059,0.615432047,0.6691312384,0.2005326978,0.5085482294,0.5938566553,0.1013513514,0.3147321429,0.2674930748,0.8781284004,0.7814738997,0.6155273916,537.4678571429,0.5879812394,0.6443118153099999,0.5075089880142857
Qwen2.5-7B,0.0284,0.0674,0.0674,0.0162,0.0712,0.0324,0.0528,0.0274,0.0722,0.0,0.075,0.0892,0.0096,0.0082,0.061,0.0018,0.1224,0.0648,0.1324,0.4871595402,0.7907505686,0.630625096,0.7446318641,0.9164107479,0.871259701,0.6119368708,0.6561922366,0.194224434,0.5109093818,0.6049488055,0.1081081081,0.3147321429,0.2674432133,0.8781284004,0.7768679632,0.6141756489,537.4678571429,0.5869708661,0.6414100441,0.5092006117571428
Qwen2.5-7B,0.004,0.085,0.0568,0.006,0.0268,0.0086,0.052,0.053,0.1746,0.0008,0.1336,0.095,0.0116,0.0258,0.0466,0.0078,0.1366,0.0586,0.0168,0.4793070047,0.8051554208,0.6278605437,0.7367195859,0.9241663626,0.8907041337,0.6176048658,0.6839186691,0.199691596,0.5095403087,0.6083617747,0.1486486486,0.2879464286,0.2732963989,0.8748639826,0.7799385875,0.6203341772,537.4678571429,0.5922387347,0.6474668491,0.5133414283000001
Qwen2.5-7B,0.0084,0.0984,0.03,0.003,0.0628,0.0136,0.0458,0.0622,0.133,0.0004,0.216,0.0238,0.0908,0.0062,0.021,0.0022,0.0494,0.0812,0.0518,0.4782924424,0.7755875663,0.6313930272,0.7324498341,0.9148539154,0.8935855544,0.6141117869,0.6876155268,0.1977991168,0.5199378376,0.5981228669,0.1283783784,0.3125,0.2665567867,0.8705114255,0.7799385875,0.6179448187,537.4678571429,0.5893870277,0.6445626607899999,0.5105646948142857
Qwen2.5-7B,0.015,0.1074,0.131,0.0048,0.0582,0.0216,0.0566,0.053,0.0986,0.0006,0.0422,0.0716,0.048,0.0088,0.1132,0.0156,0.051,0.0584,0.0444,0.4820860227,0.7763457165,0.6264782675,0.7377056844,0.9188140825,0.8803595078,0.6130463507,0.674676525,0.1956262704,0.502059371,0.6066552901,0.1689189189,0.3125,0.2736814404,0.8715995647,0.7789150461,0.6205867027,537.4678571429,0.5905914566,0.64071977985,0.5189795661285714
Qwen2.5-7B,0.0236,0.1838,0.0782,0.0038,0.0688,0.026,0.0142,0.0592,0.0604,0.0004,0.1,0.0548,0.021,0.012,0.0402,0.0112,0.0414,0.1136,0.0874,0.4822268874,0.7937831691,0.6315466134,0.7382042744,0.9042077052,0.8616071216,0.6124779782,0.6931608133,0.1921216794,0.5104887046,0.5947098976,0.1013513514,0.3080357143,0.2691883657,0.8748639826,0.775332651,0.6162631379,537.4678571429,0.5858570616,0.64198249466,0.5056778715
Qwen2.5-7B,0.0202,0.039,0.085,0.024,0.0608,0.0086,0.06,0.0618,0.2326,0.0006,0.1208,0.0304,0.0208,0.0458,0.0276,0.0038,0.1022,0.0188,0.0368,0.4749603465,0.7899924185,0.6304715098,0.7391685516,0.9237059993,0.8804030062,0.6179005872,0.674676525,0.1945748931,0.5064313079,0.5921501706,0.1486486486,0.3214285714,0.2647590028,0.8764961915,0.7737973388,0.6175031089,537.4678571429,0.5898275399,0.6432285145100001,0.5135404332285713
Qwen2.5-7B,0.0058,0.0622,0.1098,0.0198,0.0908,0.0054,0.0624,0.0128,0.0736,0.0002,0.2556,0.0294,0.0208,0.0278,0.0502,0.0026,0.0724,0.0698,0.0284,0.4841968664,0.7915087187,0.6189525419,0.7415922941,0.9231404215,0.8743100986,0.6128450084,0.6321626617,0.194995444,0.5224776024,0.5972696246,0.1418918919,0.2879464286,0.2708310249,0.8721436344,0.7784032753,0.6201711794,537.4678571429,0.5861669833,0.63961816577,0.5098081513
Qwen2.5-7B,0.0108,0.0976,0.0344,0.0462,0.0498,0.0062,0.045,0.0112,0.0942,0.0,0.209,0.072,0.0172,0.0248,0.0176,0.008,0.0534,0.0614,0.1412,0.4889745925,0.8013646702,0.6286284749,0.7309247097,0.9092309752,0.8665041539,0.6157990772,0.6247689464,0.1982897596,0.5174685599,0.5861774744,0.1351351351,0.3058035714,0.2687091413,0.8672470076,0.7855680655,0.6164608126,537.4678571429,0.5851208898,0.63819539195,0.5093001725571428
Qwen2.5-7B,0.0102,0.0948,0.0992,0.013,0.0602,0.0034,0.0292,0.0842,0.1114,0.0,0.0372,0.0722,0.0538,0.0228,0.0476,0.0164,0.1492,0.0222,0.0734,0.4837686872,0.7755875663,0.637075718,0.741748709,0.9205559977,0.8643074861,0.6164765101,0.6635859519,0.1975187496,0.5148326626,0.5955631399,0.1148648649,0.3214285714,0.2648227147,0.8721436344,0.7860798362,0.6184204719,537.4678571429,0.5875753689,0.64154580385,0.5104747476285714
Qwen2.5-7B,0.0132,0.125,0.1412,0.0364,0.0408,0.029,0.0196,0.0316,0.0898,0.0002,0.0684,0.0548,0.0228,0.011,0.0678,0.0184,0.0506,0.066,0.1134,0.4813789355,0.7983320697,0.6206419905,0.7366563234,0.9203198919,0.8598653055,0.6154278523,0.6321626617,0.1917011285,0.4917638659,0.5912969283,0.1351351351,0.3236607143,0.26966759,0.8683351469,0.7784032753,0.6205793038,537.4678571429,0.5844310658,0.63482500249,0.5124397276714286
Qwen2.5-7B,0.0046,0.0512,0.0548,0.008,0.1666,0.009,0.0528,0.055,0.1344,0.0002,0.0618,0.1126,0.0598,0.0048,0.045,0.0188,0.1038,0.0286,0.028,0.4855595734,0.79984837,0.6292428198,0.7424612383,0.9096358269,0.8790347546,0.6138674497,0.6598890943,0.1997616878,0.5144086562,0.6049488055,0.1283783784,0.3191964286,0.2727700831,0.8754080522,0.7799385875,0.6160060904,537.4678571429,0.5900209351,0.6433709470999999,0.513806632242857
Qwen2.5-7B,0.033,0.1912,0.1258,0.0278,0.0744,0.016,0.0286,0.0198,0.0952,0.0,0.0806,0.0334,0.0262,0.031,0.081,0.0116,0.048,0.027,0.0494,0.4682072767,0.7824109174,0.6131162648,0.7331796337,0.9087579386,0.8689844193,0.615974203,0.6229205176,0.1928225976,0.5040041002,0.5989761092,0.1148648649,0.2901785714,0.2730609418,0.8715995647,0.7784032753,0.6183301299,537.4678571429,0.5797524309,0.6310377868900001,0.5064876367428571
